sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized
academic_03_v.4.txt_0059,伴随他作品尤其早期素描和油画中有一部童贞和爱的题材，画面纯真、恬静，与悲剧气氛形成一种格局。,"['v', 'r', 'n', 'd', 't', 'n', 'c', 'n', 'f', 'v', 'm', 'q', 'n', 'c', 'n', 'u', 'n', 'w', 'n', 'a', 'w', 'a', 'w', 'c', 'n', 'n', 'v', 'm', 'q', 'n', 'ew']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",Academic,"['伴随', '他', '作品', '尤其', '早期', '素描', '和', '油画', '中', '有', '一', '部', '童贞', '和', '爱', '的', '题材', '，', '画面', '纯真', '、', '恬静', '，', '与', '悲剧', '气氛', '形成', '一', '种', '格局', '。']"
academic_03_v.4.txt_0060,这构成丁方的另一面，尤其是少数爱的题材的作品仿佛自纯真进入类似宗教圣爱的恬静境界。,"['r', 'v', 'nr', 'nr', 'u', 'r', 'n', 'w', 'd', 'v', 'm', 'n', 'u', 'n', 'u', 'n', 'd', 'p', 'an', 'v', 'a', 'n', 'ng', 'n', 'u', 'a', 'n', 'ew']","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",Academic,"['这', '构成', '丁', '方', '的', '另', '一面', '，', '尤其', '是', '少数', '爱', '的', '题材', '的', '作品', '仿佛', '自', '纯真', '进入', '类似', '宗教', '圣', '爱', '的', '恬静', '境界', '。']"
academic_03_v.4.txt_0061,而悲剧感的原初意识，与丁方少年时，父亲曾在＂文化大革命＂中被强制隔离审查，他所遭受社会的欺凌有关。,"['c', 'n', 'ng', 'u', 'n', 'n', 'w', 'p', 'nr', 'nr', 'n', 'ng', 'w', 'n', 'd', 'p', 'w', 'nz', 'w', 'f', 'p', 'vd', 'v', 'v', 'w', 'r', 'u', 'v', 'n', 'u', 'vn', 'v', 'ew']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['而', '悲剧', '感', '的', '原初', '意识', '，', '与', '丁', '方', '少年', '时', '，', '父亲', '曾', '在', '＂', '文化大革命', '＂', '中', '被', '强制', '隔离', '审查', '，', '他', '所', '遭受', '社会', '的', '欺凌', '有关', '。']"
academic_03_v.4.txt_0062,那时他每天要给关在牛棚里的父亲送饭，每次就要受到其他孩子乃至革命造反派的叱责、唾骂，甚至殴打；,"['r', 'r', 'r', 'v', 'p', 'v', 'p', 'n', 'f', 'u', 'n', 'v', 'n', 'w', 'r', 'd', 'v', 'r', 'n', 'c', 'vn', 'n', 'u', 'v', 'w', 'v', 'w', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['那时', '他', '每天', '要', '给', '关', '在', '牛棚', '里', '的', '父亲', '送', '饭', '，', '每次', '就要', '受到', '其他', '孩子', '乃至', '革命', '造反派', '的', '叱责', '、', '唾骂', '，', '甚至', '殴打', '；']"
academic_03_v.4.txt_0063,21岁时又有过一场悲剧的经历－－那年丁方亲眼目睹了与自己感情甚笃的胞姐惨死于车祸的情景，而正在热恋并准备结婚的姐姐当时才25岁。,"['m', 'q', 'ng', 'd', 'v', 'u', 'm', 'q', 'n', 'u', 'n', 'w', 'r', 'nr', 'nr', 'l', 'u', 'p', 'r', 'n', 'z', 'u', 'n', 'v', 'p', 'n', 'u', 'n', 'w', 'c', 'u', 'v', 'c', 'v', 'v', 'u', 'n', 't', 'd', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['21', '岁', '时', '又', '有', '过', '一', '场', '悲剧', '的', '经历', '－－', '那年', '丁', '方', '亲眼目睹', '了', '与', '自己', '感情', '甚笃', '的', '胞姐', '惨死', '于', '车祸', '的', '情景', '，', '而', '正在', '热恋', '并', '准备', '结婚', '的', '姐姐', '当时', '才', '25', '岁', '。']"
academic_03_v.4.txt_0064,本来坚强、内向的丁方性格中增加了忍耐痛苦的情感因素。,"['d', 'a', 'w', 'a', 'u', 'nr', 'nr', 'n', 'f', 'v', 'u', 'v', 'an', 'u', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",Academic,"['本来', '坚强', '、', '内向', '的', '丁', '方', '性格', '中', '增加', '了', '忍耐', '痛苦', '的', '情感', '因素', '。']"
academic_03_v.4.txt_0065,此后他大多数作品的悲剧感及其对带悲剧色彩的大师的向往，以及对悲剧的特殊兴趣和敏感，不能说不与此无关。,"['t', 'r', 'm', 'n', 'u', 'n', 'ng', 'c', 'p', 'v', 'n', 'n', 'u', 'n', 'u', 'vn', 'w', 'c', 'p', 'n', 'u', 'a', 'n', 'c', 'an', 'w', 'v', 'v', 'd', 'p', 'r', 'v', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",Academic,"['此后', '他', '大多数', '作品', '的', '悲剧', '感', '及其', '对', '带', '悲剧', '色彩', '的', '大师', '的', '向往', '，', '以及', '对', '悲剧', '的', '特殊', '兴趣', '和', '敏感', '，', '不能', '说', '不', '与', '此', '无关', '。']"
academic_04_v.4.txt_0039,（３）消减污染，美化环境的伟大清洁工。,"['w', 'm', 'w', 'v', 'vn', 'w', 'v', 'n', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['（', '３', '）', '消减', '污染', '，', '美化', '环境', '的', '伟大', '清洁工', '。']"
academic_04_v.4.txt_0040,我国科学家们还指出，森林对大气、水体和土壤污染，都能起一定的净化作用。,"['n', 'n', 'k', 'd', 'v', 'w', 'n', 'p', 'n', 'w', 'n', 'c', 'n', 'vn', 'w', 'd', 'v', 'v', 'b', 'u', 'vn', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Academic,"['我国', '科学家', '们', '还', '指出', '，', '森林', '对', '大气', '、', '水体', '和', '土壤', '污染', '，', '都', '能', '起', '一定', '的', '净化', '作用', '。']"
academic_04_v.4.txt_0041,形象化地说，森林好比＂天然的吸尘器＂，树叶，特别是多毛的树叶，具有很好的吸尘能力；,"['v', 'u', 'v', 'w', 'n', 'v', 'w', 'b', 'u', 'n', 'w', 'w', 'n', 'w', 'd', 'v', 'a', 'n', 'u', 'n', 'w', 'v', 'd', 'a', 'u', 'v', 'ng', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",Academic,"['形象化', '地', '说', '，', '森林', '好比', '＂', '天然', '的', '吸尘器', '＂', '，', '树叶', '，', '特别', '是', '多', '毛', '的', '树叶', '，', '具有', '很', '好', '的', '吸', '尘', '能力', '；']"
academic_04_v.4.txt_0042,一平方米榆树叶面，一昼夜能滞留３．３９克灰尘。,"['m', 'q', 'ns', 'n', 'w', 'm', 'n', 'v', 'v', 'm', 'q', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['一', '平方米', '榆树', '叶面', '，', '一', '昼夜', '能', '滞留', '３．３９', '克', '灰尘', '。']"
academic_04_v.4.txt_0043,而且树木高大、林冠稠密，因而既能减小风速，又可使尘埃下降到森林中。,"['c', 'n', 'a', 'w', 'n', 'a', 'w', 'c', 'c', 'v', 'v', 'n', 'w', 'd', 'v', 'v', 'n', 'v', 'v', 'n', 'f', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['而且', '树木', '高大', '、', '林冠', '稠密', '，', '因而', '既', '能', '减小', '风速', '，', '又', '可', '使', '尘埃', '下降', '到', '森林', '中', '。']"
academic_04_v.4.txt_0044,森林还是＂天然的过滤器＂，能不同程度地过滤空气中的有害气体。,"['n', 'd', 'w', 'b', 'u', 'n', 'w', 'w', 'v', 'a', 'n', 'u', 'v', 'n', 'f', 'u', 'a', 'n', 'ew']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Academic,"['森林', '还是', '＂', '天然', '的', '过滤器', '＂', '，', '能', '不同', '程度', '地', '过滤', '空气', '中', '的', '有害', '气体', '。']"
academic_04_v.4.txt_0045,例如北京市内常见的国槐、桧柏、加杨等等树种，都是抗烟力很强的树种。,"['v', 'ns', 'f', 'a', 'u', 'n', 'w', 'n', 'w', 'n', 'u', 'n', 'w', 'd', 'v', 'v', 'n', 'n', 'd', 'a', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",Academic,"['例如', '北京市', '内', '常见', '的', '国槐', '、', '桧柏', '、', '加杨', '等等', '树种', '，', '都', '是', '抗', '烟', '力', '很', '强', '的', '树种', '。']"
academic_04_v.4.txt_0046,此外，森林还具有一定的杀菌作用，很多树种能分泌一些挥发性物质，可以杀死多种病原菌。,"['c', 'w', 'n', 'd', 'v', 'b', 'u', 'v', 'n', 'w', 'm', 'n', 'v', 'v', 'm', 'n', 'n', 'w', 'v', 'v', 'm', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['此外', '，', '森林', '还', '具有', '一定', '的', '杀菌', '作用', '，', '很多', '树种', '能', '分泌', '一些', '挥发性', '物质', '，', '可以', '杀死', '多种', '病原菌', '。']"
academic_04_v.4.txt_0047,据我国科学家统计，一立方米空气中，林外有３-４万个细菌，而林内却只有３００-４００个；,"['p', 'n', 'n', 'vn', 'w', 'm', 'q', 'n', 'f', 'w', 'ng', 'f', 'v', 'm', 'w', 'm', 'n', 'n', 'w', 'c', 'ng', 'f', 'd', 'v', 'm', 'w', 'm', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['据', '我国', '科学家', '统计', '，', '一', '立方米', '空气', '中', '，', '林', '外', '有', '３', '-', '４万', '个', '细菌', '，', '而', '林', '内', '却', '只有', '３００', '-', '４００', '个', '；']"
academic_04_v.4.txt_0048,闹市区每立方米空气中的细菌含量，比绿化区甚至可以高出７倍之多。,"['n', 'r', 'q', 'n', 'f', 'u', 'n', 'n', 'w', 'p', 'vn', 'n', 'd', 'v', 'a', 'v', 'm', 'q', 'u', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Academic,"['闹市区', '每', '立方米', '空气', '中', '的', '细菌', '含量', '，', '比', '绿化', '区', '甚至', '可以', '高', '出', '７', '倍', '之', '多', '。']"
academic_04_v.4.txt_0049,还应强调指出，森林能改善水质，在净化水源方面可以起重要作用，主要表现在两个方面：（A）可滞留或吸收水中的溶解物质。,"['d', 'v', 'vd', 'v', 'w', 'n', 'v', 'v', 'n', 'w', 'p', 'v', 'n', 'n', 'v', 'v', 'a', 'n', 'w', 'd', 'v', 'p', 'm', 'q', 'n', 'w', 'w', 'nx', 'w', 'v', 'v', 'c', 'v', 's', 'u', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['还', '应', '强调', '指出', '，', '森林', '能', '改善', '水质', '，', '在', '净化', '水源', '方面', '可以', '起', '重要', '作用', '，', '主要', '表现', '在', '两', '个', '方面', '：', '（', 'A', '）', '可', '滞留', '或', '吸收', '水中', '的', '溶解', '物质', '。']"
academic_04_v.4.txt_0050,据国外资料，从无林山区流下来的水溶解的物质为每平方公里１６．９吨，而从有林山区流下的水仅含６．４吨左右。（,"['p', 's', 'n', 'w', 'p', 'v', 'ng', 'n', 'v', 'v', 'u', 'n', 'v', 'u', 'n', 'v', 'r', 'q', 'm', 'q', 'w', 'c', 'p', 'v', 'ng', 'n', 'v', 'u', 'n', 'd', 'v', 'm', 'q', 'm', 'ew', 'w']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Academic,"['据', '国外', '资料', '，', '从', '无', '林', '山区', '流', '下来', '的', '水', '溶解', '的', '物质', '为', '每', '平方公里', '１６．９', '吨', '，', '而', '从', '有', '林', '山区', '流下', '的', '水', '仅', '含', '６．４', '吨', '左右', '。', '（']"
academic_04_v.4.txt_0051,B）可大量减少水中细菌含量。,"['nx', 'w', 'v', 'd', 'v', 's', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['B', '）', '可', '大量', '减少', '水中', '细菌', '含量', '。']"
academic_04_v.4.txt_0052,据统计，通过５０米宽的３０年生的杨桦林之后，一立升水中所含细菌可减少９０％，从松林流出的水中细菌含量仅有未经松林之前的１/１0左右。,"['p', 'vn', 'w', 'v', 'm', 'q', 'a', 'u', 'm', 'q', 'v', 'u', 'n', 'n', 'f', 'w', 'm', 'q', 'n', 'f', 'u', 'v', 'n', 'v', 'v', 'm', 'w', 'p', 'n', 'v', 'u', 'n', 'f', 'n', 'n', 'd', 'v', 'd', 'n', 'f', 'u', 'm', 'm', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['据', '统计', '，', '通过', '５０', '米', '宽', '的', '３０', '年', '生', '的', '杨桦', '林', '之后', '，', '一', '立升', '水', '中', '所', '含', '细菌', '可', '减少', '９０％', '，', '从', '松林', '流出', '的', '水', '中', '细菌', '含量', '仅', '有', '未经', '松林', '之前', '的', '１/１0', '左右', '。']"
academic_04_v.4.txt_0053,由此可见，大面积的森林，日复一日地在执行着吸尘、过滤、杀菌、净化空气、净化水源的伟大清洁工的任务；,"['c', 'w', 'n', 'u', 'n', 'w', 'i', 'u', 'u', 'v', 'u', 'v', 'ng', 'w', 'v', 'w', 'v', 'w', 'v', 'n', 'w', 'v', 'n', 'u', 'a', 'n', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Academic,"['由此可见', '，', '大面积', '的', '森林', '，', '日复一日', '地', '在', '执行', '着', '吸', '尘', '、', '过滤', '、', '杀菌', '、', '净化', '空气', '、', '净化', '水源', '的', '伟大', '清洁工', '的', '任务', '；']"
academic_04_v.4.txt_0054,人类有什么理由不珍视她和爱护她呢?,"['n', 'v', 'r', 'n', 'd', 'v', 'r', 'c', 'v', 'r', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",Academic,"['人类', '有', '什么', '理由', '不', '珍视', '她', '和', '爱护', '她', '呢', '?']"
academic_05_v.4.txt_0003,一、法律与科学技术的历史关系及其发展,"['m', 'w', 'n', 'c', 'n', 'u', 'n', 'n', 'c', 'vn']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Academic,"['一', '、', '法律', '与', '科学技术', '的', '历史', '关系', '及其', '发展']"
academic_05_v.4.txt_0004,法律是由国家权力机关制定或认可的，体现国家意志的，并且由国家强制力保证其实施的行为规范。,"['n', 'v', 'p', 'n', 'n', 'n', 'v', 'c', 'v', 'u', 'w', 'v', 'n', 'n', 'u', 'w', 'c', 'p', 'n', 'n', 'v', 'r', 'v', 'u', 'n', 'n', 'ew']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Academic,"['法律', '是', '由', '国家', '权力', '机关', '制定', '或', '认可', '的', '，', '体现', '国家', '意志', '的', '，', '并且', '由', '国家', '强制力', '保证', '其', '实施', '的', '行为', '规范', '。']"
academic_05_v.4.txt_0005,在人类历史上，法律和国家几乎同时问世，并且随着生产和交换关系的发展而不断发展。,"['p', 'n', 'n', 'f', 'w', 'n', 'c', 'n', 'd', 'd', 'v', 'w', 'c', 'p', 'vn', 'c', 'v', 'n', 'u', 'vn', 'c', 'd', 'v', 'ew']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",Academic,"['在', '人类', '历史', '上', '，', '法律', '和', '国家', '几乎', '同时', '问世', '，', '并且', '随着', '生产', '和', '交换', '关系', '的', '发展', '而', '不断', '发展', '。']"
academic_05_v.4.txt_0006,但在漫长的岁月中，法律与科学技术一直是两个相隔遥远、彼此陌生的领域。,"['c', 'p', 'a', 'u', 'n', 'f', 'w', 'n', 'c', 'n', 'd', 'v', 'm', 'q', 'v', 'a', 'w', 'r', 'a', 'u', 'n', 'ew']","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",Academic,"['但', '在', '漫长', '的', '岁月', '中', '，', '法律', '与', '科学技术', '一直', '是', '两', '个', '相隔', '遥远', '、', '彼此', '陌生', '的', '领域', '。']"
academic_05_v.4.txt_0007,体现反动统治阶级意志的法律，曾顽固地站在科学技术的对立面上。,"['v', 'a', 'l', 'n', 'u', 'n', 'w', 'd', 'a', 'u', 'v', 'p', 'n', 'u', 'n', 'f', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",Academic,"['体现', '反动', '统治阶级', '意志', '的', '法律', '，', '曾', '顽固', '地', '站', '在', '科学技术', '的', '对立面', '上', '。']"
academic_05_v.4.txt_0008,从公元５世纪到l５世纪，是欧洲中世纪的黑暗岁月。,"['p', 'n', 'm', 'n', 'v', 'm', 'n', 'w', 'v', 'ns', 't', 'u', 'a', 'n', 'ew']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Academic,"['从', '公元', '５', '世纪', '到', 'l５', '世纪', '，', '是', '欧洲', '中世纪', '的', '黑暗', '岁月', '。']"
academic_05_v.4.txt_0009,宗教是国家的宗教，国家是宗教的国家。,"['n', 'v', 'n', 'u', 'n', 'w', 'n', 'v', 'n', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['宗教', '是', '国家', '的', '宗教', '，', '国家', '是', '宗教', '的', '国家', '。']"
academic_05_v.4.txt_0010,当时，僵死的宗教信条成了最高的法律，科学不得不成为神学的婢女。,"['t', 'w', 'v', 'u', 'n', 'n', 'v', 'u', 'a', 'u', 'n', 'w', 'n', 'd', 'v', 'n', 'u', 'n', 'ew']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['当时', '，', '僵死', '的', '宗教', '信条', '成', '了', '最高', '的', '法律', '，', '科学', '不得不', '成为', '神学', '的', '婢女', '。']"
academic_05_v.4.txt_0011,法条成了科学技术发展的沉重桎梏；,"['n', 'v', 'u', 'n', 'vn', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 1, 1, 0]",Academic,"['法条', '成', '了', '科学技术', '发展', '的', '沉重', '桎梏', '；']"
academic_05_v.4.txt_0012,我们不应当忘记历史上那悲惨的一页，有多少科学家、发明家、思想家身陷囹圄。,"['r', 'd', 'v', 'v', 'n', 'f', 'r', 'a', 'u', 'm', 'q', 'w', 'v', 'r', 'n', 'w', 'n', 'w', 'n', 'i', 'ew']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['我们', '不', '应当', '忘记', '历史', '上', '那', '悲惨', '的', '一', '页', '，', '有', '多少', '科学家', '、', '发明家', '、', '思想家', '身陷囹圄', '。']"
academic_05_v.4.txt_0013,他们无所畏惧地向迷信和愚昧宣战，揭示了自然科学的真理．自己却在残酷的法剑下过早地结束了人生。,"['r', 'i', 'u', 'p', 'vn', 'c', 'an', 'v', 'w', 'v', 'u', 'l', 'u', 'n', 'w', 'r', 'd', 'p', 'a', 'u', 'n', 'n', 'f', 'd', 'u', 'v', 'u', 'n', 'ew']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",Academic,"['他们', '无所畏惧', '地', '向', '迷信', '和', '愚昧', '宣战', '，', '揭示', '了', '自然科学', '的', '真理', '．', '自己', '却', '在', '残酷', '的', '法', '剑', '下', '过早', '地', '结束', '了', '人生', '。']"
academic_05_v.4.txt_0014,提出地动说的意大利科学家布鲁诺，阐明日心说的意大利物理学家伽利略，开创现代解剖学的比利时科学家维萨里，都曾被当时的宗教裁判所处以极刑。,"['v', 'n', 'v', 'n', 'u', 'ns', 'n', 'nr', 'w', 'v', 'n', 'n', 'n', 'u', 'ns', 'n', 'nr', 'w', 'v', 't', 'n', 'u', 'ns', 'n', 'nr', 'w', 'd', 'd', 'p', 't', 'u', 'n', 'vn', 'ng', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['提出', '地', '动', '说', '的', '意大利', '科学家', '布鲁诺', '，', '阐明', '日', '心', '说', '的', '意大利', '物理学家', '伽利略', '，', '开创', '现代', '解剖学', '的', '比利时', '科学家', '维萨里', '，', '都', '曾', '被', '当时', '的', '宗教', '裁判', '所', '处以', '极刑', '。']"
academic_05_v.4.txt_0015,在东方国度里，类似的悲剧也不断发生。,"['p', 's', 'n', 'f', 'w', 'a', 'u', 'n', 'd', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Academic,"['在', '东方', '国度', '里', '，', '类似', '的', '悲剧', '也', '不断', '发生', '。']"
academic_05_v.4.txt_0016,在中国封建社会的法律中，科学和技术成就得不到保护。,"['p', 'ns', 'l', 'u', 'n', 'f', 'w', 'n', 'c', 'n', 'n', 'v', 'vn', 'ew']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['在', '中国', '封建社会', '的', '法律', '中', '，', '科学', '和', '技术', '成就', '得不到', '保护', '。']"
academic_05_v.4.txt_0017,新颖的技术创造被说成是奇技淫巧，对自然的科学解释被斥之为异端邪说。,"['a', 'u', 'n', 'n', 'p', 'v', 'v', 'v', 'ag', 'ng', 'ag', 'ng', 'w', 'p', 'n', 'u', 'n', 'vn', 'p', 'l', 'i', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['新颖', '的', '技术', '创造', '被', '说', '成', '是', '奇', '技', '淫', '巧', '，', '对', '自然', '的', '科学', '解释', '被', '斥之为', '异端邪说', '。']"
academic_05_v.4.txt_0018,连技艺出众的工匠也只不过是巫工乐师，君子不齿。,"['u', 'n', 'a', 'u', 'n', 'd', 'd', 'v', 'ng', 'n', 'n', 'w', 'n', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['连', '技艺', '出众', '的', '工匠', '也', '只不过', '是', '巫', '工', '乐师', '，', '君子', '不齿', '。']"
academic_05_v.4.txt_0019,日本享保６年发布的《新规法度》则更为荒唐，竟然禁止对食品、服装的任何改进，否则视为亵渎神明。,"['ns', 'nz', 'm', 'q', 'v', 'u', 'w', 'a', 'ng', 'n', 'w', 'c', 'd', 'a', 'w', 'd', 'v', 'p', 'n', 'w', 'n', 'u', 'r', 'vn', 'w', 'c', 'v', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['日本', '享保', '６', '年', '发布', '的', '《', '新', '规', '法度', '》', '则', '更为', '荒唐', '，', '竟然', '禁止', '对', '食品', '、', '服装', '的', '任何', '改进', '，', '否则', '视为', '亵渎', '神明', '。']"
academic_05_v.4.txt_0020,科学的幼芽只能绕过顽石艰难地生长，技术的革新也只能在长夜中困苦地爬行。,"['a', 'u', 'n', 'v', 'v', 'n', 'a', 'u', 'v', 'w', 'n', 'u', 'vn', 'd', 'v', 'p', 'n', 'f', 'a', 'u', 'v', 'ew']","[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",Academic,"['科学', '的', '幼芽', '只能', '绕过', '顽石', '艰难', '地', '生长', '，', '技术', '的', '革新', '也', '只能', '在', '长夜', '中', '困苦', '地', '爬行', '。']"
